Taxon,Order,Family (Scientific),Family (English),Genus,Species (Scientific),Species (English),Breeding Range,Breeding Range-Subregion(s),picture_url,shape,Species (German),Family (German)
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Acrocephalus,Paludicola,Aquatic Warbler,EU,"c, e Europe",/aquatic_warbler.jpg,sparrow_like,Seggenrohrsänger,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Acrocephalus,Schoenobaenus,Sedge Warbler,EU,"w, n and c Europe to c Russia",/sedge_warbler.jpg,sparrow_like,Schilfrohrsänger,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Acrocephalus,Sorghophilus,Speckled Reed Warbler,EU,ne China,/speckled_reed_warbler.jpg,sparrow_like,Hirserohrsänger,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Acrocephalus,Concinens,Blunt-winged Warbler,EU,"sc, e",/blunt-winged_warbler.jpg,sparrow_like,Strauchrohrsänger,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Acrocephalus,Tangorum,Manchurian Reed Warbler,EU,"ne China, se Russia",/manchurian_reed_warbler.jpg,sparrow_like,Mandschurenrohrsänger,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Acrocephalus,Agricola,Paddyfield Warbler,EU,c,/paddyfield_warbler.jpg,sparrow_like,Feldrohrsänger,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Acrocephalus,Dumetorum,Blyth's Reed Warbler,EU,c and nc Europe to c Russia and south to the Middle East,/blyth's_reed_warbler.jpg,sparrow_like,Buschrohrsänger,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Acrocephalus,Scirpaceus,Eurasian Reed Warbler,EU,"Europe (except Iberian Pen.) to c Asia; Arabian Peninsula, ne Africa",/eurasian_reed_warbler.jpg,sparrow_like,Teichrohrsänger,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Acrocephalus,Palustris,Marsh Warbler,EU,c and nc Europe to ec Russia and south to Turkey and Iraq,/marsh_warbler.jpg,sparrow_like,Sumpfrohrsänger,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Arundinax,Aedon,Thick-billed Warbler,EU,"nc, ne",/thick-billed_warbler.jpg,sparrow_like,Dickschnabelspötter,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Iduna,Caligata,Booted Warbler,EU,"w and c Russia south through Kazakhstan to Iran, Afghanistan and w China",/booted_warbler.jpg,sparrow_like,Buschspötter,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Iduna,Rama,Sykes's Warbler,EU,"Kazakhstan and w China south to Iran, Afghanistan and Pakistan",/sykes's_warbler.jpg,sparrow_like,Steppenspötter,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Iduna,Pallida,Eastern Olivaceous Warbler,"EU, AF","sc EU, n AF",/eastern_olivaceous_warbler.jpg,sparrow_like,Blassspötter,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Iduna,Opaca,Western Olivaceous Warbler,EU,"sw Europe, also nw Africa",/western_olivaceous_warbler.jpg,sparrow_like,Isabellspötter,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Hippolais,Languida,Upcher's Warbler,EU,"Turkey to Israel and east to s Kazakhstan, Kyrgyzstan,Tajijistan, Afghanistan and Pakistan",/upcher's_warbler.jpg,sparrow_like,Dornspötter,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Hippolais,Olivetorum,Olive-tree Warbler,EU,"Croatia and Greece to Bulgaria, Turkey and Israel",/olive-tree_warbler.jpg,sparrow_like,Olivenspötter,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Hippolais,Polyglotta,Melodious Warbler,EU,"sw Europe, also nw Africa",/melodious_warbler.jpg,sparrow_like,Orpheusspötter,Grasmückenartige
Neoaves,Passeriformes,Acrocephalidae,Reed Warblers & Allies,Hippolais,Icterina,Icterine Warbler,EU,c and nc Europe to ec Russia and n Kazakhstan,/icterine_warbler.jpg,sparrow_like,Gelbspötter,Grasmückenartige
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Helopsaltes,Amnicola,Sakhalin Grasshopper Warbler,EU,"Sakhalin, s Kuril Islands and Hokkaido",/sakhalin_grasshopper_warbler.jpg,sparrow_like,Sachalinschwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Helopsaltes,Fasciolatus,Gray's Grasshopper Warbler,EU,"s Russia and n Mongolia to se Russia, ne China, the Korean Pen. and n Japan",/gray's_grasshopper_warbler.jpg,sparrow_like,Riesenschwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Helopsaltes,Pryeri,Marsh Grassbird,EU,e,/marsh_grassbird.jpg,sparrow_like,Riedschwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Helopsaltes,Certhiola,Pallas's Grasshopper Warbler,EU,e,/pallas's_grasshopper_warbler.jpg,sparrow_like,Streifenschwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Helopsaltes,Pleskei,Styan's Grasshopper Warbler,EU,"islands off far eastern Russia , the Korean Pen. and s Japan",/styan's_grasshopper_warbler.jpg,sparrow_like,Pleskeschwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Helopsaltes,Ochotensis,Middendorff's Grasshopper Warbler,EU,far eastern Russia and n Japan,/middendorff's_grasshopper_warbler.jpg,sparrow_like,Middendorffschwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Locustella,Lanceolata,Lanceolated Warbler,EU,"n, ne",/lanceolated_warbler.jpg,sparrow_like,Strichelschwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Locustella,Major,Long-billed Bush Warbler,"EU, OR","w Himalayas, w China",/long-billed_bush_warbler.jpg,sparrow_like,Kaschmirschwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Locustella,Naevia,Common Grasshopper Warbler,EU,widespread,/common_grasshopper_warbler.jpg,sparrow_like,Feldschwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Locustella,Tacsanowskia,Chinese Bush Warbler,EU,sc Siberia to ne China,/chinese_bush_warbler.jpg,sparrow_like,Taczanowskischwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Locustella,Fluviatilis,River Warbler,"EU, AF","c and e Europe, e Africa",/river_warbler.jpg,sparrow_like,Schlagschwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Locustella,Luscinioides,Savi's Warbler,EU,"c, w, sw, also nw Africa",/savi's_warbler.jpg,sparrow_like,Rohrschwirl,Grassänger
Neoaves,Passeriformes,Locustellidae,Grassbirds & Allies,Locustella,Davidi,Baikal Bush Warbler,EU,sc Siberia to c China,/baikal_bush_warbler.jpg,sparrow_like,Davidschwirl,Grassänger
Neoaves,Passeriformes,Cisticolidae,Cisticolas & Allies,Cisticola,Juncidis,Zitting Cisticola,"EU, OR, AU, AF",widespread,/zitting_cisticola.jpg,sparrow_like,Zistensänger,Halmsängerartige
Neoaves,Passeriformes,Cisticolidae,Cisticolas & Allies,Cisticola,Haesitatus,Socotra Cisticola,EU,Socotra Island,/socotra_cisticola.jpg,sparrow_like,Sokotrazistensänger,Halmsängerartige
Neoaves,Passeriformes,Cisticolidae,Cisticolas & Allies,Incana,Incana,Socotra Warbler,EU,Socotra Island,/socotra_warbler.jpg,sparrow_like,Hartlaubzistensänger,Halmsängerartige
Neoaves,Passeriformes,Cisticolidae,Cisticolas & Allies,Prinia,Crinigera,Himalayan Prinia,EU,"Afghanistan to ne India, Bhutan, s China",/himalayan_prinia.jpg,sparrow_like,Bergprinie,Halmsängerartige
Neoaves,Passeriformes,Cisticolidae,Cisticolas & Allies,Prinia,Gracilis,Graceful Prinia,EU,"sc, also ne Africa",/graceful_prinia.jpg,sparrow_like,Streifenprinie,Halmsängerartige
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Trochalopteron,Lineatum,Streaked Laughingthrush,EU,e Uzbekistan to n Pakistan,/streaked_laughingthrush.jpg,sparrow_like,Borstenhäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Trochalopteron,Variegatum,Variegated Laughingthrush,EU,sc,/variegated_laughingthrush.jpg,sparrow_like,Buntflügelhäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Trochalopteron,Elliotii,Elliot's Laughingthrush,EU,"sw, sc China",/elliot's_laughingthrush.jpg,sparrow_like,Elliothäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Trochalopteron,Henrici,Brown-cheeked Laughingthrush,EU,"s, se Tibet",/brown-cheeked_laughingthrush.jpg,sparrow_like,Prinzenhäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Argya,Squamiceps,Arabian Babbler,EU,Arabian Peninsula,/arabian_babbler.jpg,sparrow_like,Grauelsterhäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Argya,Altirostris,Iraq Babbler,EU,"sc Turkey, Syria, Iraq, sw Iran",/iraq_babbler.jpg,sparrow_like,Riedelsterhäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Argya,Huttoni,Afghan Babbler,EU,se Iraq to sw Pakistan,/afghan_babbler.jpg,sparrow_like,Langschwanz-Elsterhäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Ianthocincla,Maxima,Giant Laughingthrush,EU,"w, nc China",/giant_laughingthrush.jpg,sparrow_like,Riesenhäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Ianthocincla,Lunulata,Barred Laughingthrush,EU,c China,/barred_laughingthrush.jpg,sparrow_like,Wellenhäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Ianthocincla,Sukatschewi,Snowy-cheeked Laughingthrush,EU,n China,/snowy-cheeked_laughingthrush.jpg,sparrow_like,Kansuhäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Pterorhinus,Davidi,Plain Laughingthrush,EU,China,/plain_laughingthrush.jpg,sparrow_like,Davidhäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Pterorhinus,Waddelli,Giant Babax,EU,Tibet,/giant_babax.jpg,sparrow_like,Großhäherling,Leiothrichidae
Neoaves,Passeriformes,Leiothrichidae,Laughingthrushes & Allies,Pterorhinus,Koslowi,Tibetan Babax,EU,Tibet,/tibetan_babax.jpg,sparrow_like,Koslowhäherling,Leiothrichidae
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Atricapilla,Eurasian Blackcap,EU,"c, w, sw",/eurasian_blackcap.jpg,sparrow_like,Mönchsgrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Borin,Garden Warbler,EU,"c, w",/garden_warbler.jpg,sparrow_like,Gartengrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Nisoria,Barred Warbler,EU,c,/barred_warbler.jpg,sparrow_like,Sperbergrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Curruca,Lesser Whitethroat,EU,widespread,/lesser_whitethroat.jpg,sparrow_like,Klappergrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Minula,Desert Whitethroat,EU,c,/desert_whitethroat.jpg,sparrow_like,Buschgrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Althaea,Hume's Whitethroat,EU,"Iran, s Turkmenistan to n Pakistan and c Asia",/hume's_whitethroat.jpg,sparrow_like,Eibischgrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Hortensis,Western Orphean Warbler,EU,"sw Europe, nw Africa",/swamp_sparrow.jpg,sparrow_like,Orpheusgrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Crassirostris,Eastern Orphean Warbler,EU,se Europe to c Asia.,/swamp_sparrow.jpg,sparrow_like,Nachtigallengrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Nana,Asian Desert Warbler,EU,n Iran to Mongolia and nw China,/asian_desert_warbler.jpg,sparrow_like,Wüstengrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Deserti,African Desert Warbler,EU,Morocco to w Libya and Niger,/african_desert_warbler.jpg,sparrow_like,Saharagrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Communis,Common Whitethroat,EU,widespread,/common_whitethroat.jpg,sparrow_like,Dorngrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Undata,Dartford Warbler,EU,sw,/dartford_warbler.jpg,sparrow_like,Provencegrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Sarda,Marmora's Warbler,EU,Mediterranean islands,/marmora's_warbler.jpg,sparrow_like,Sardengrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Balearica,Balearic Warbler,EU,Balearic Is.,/balearic_warbler.jpg,sparrow_like,Balearengrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Conspicillata,Spectacled Warbler,EU,sw,/spectacled_warbler.jpg,sparrow_like,Brillengrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Cantillans,Subalpine Warbler,EU,sw,/subalpine_warbler.jpg,sparrow_like,Weißbart-Grasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Subalpina,Moltoni's Warbler,EU,"w Mediterranean, nw Italy",/moltoni's_warbler.jpg,sparrow_like,Ligurien-Bartgrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Melanocephala,Sardinian Warbler,EU,sw,/sardinian_warbler.jpg,sparrow_like,Samtkopf-Grasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Mystacea,Menetries's Warbler,EU,sc,/menetries's_warbler.jpg,sparrow_like,Tamariskengrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Ruppeli,Rüppell's Warbler,EU,"s Greece, Crete, Turkey and Syria",/rüppell's_warbler.jpg,sparrow_like,Maskengrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Melanothorax,Cyprus Warbler,EU,Cyprus,/cyprus_warbler.jpg,sparrow_like,Schuppengrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sylvia,Buryi,Yemen Warbler,EU,sw Arabian Peninsula,/yemen_warbler.jpg,sparrow_like,Jemengrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Moupinia,Poecilotis,Rufous-tailed Babbler,EU,c China,/rufous-tailed_babbler.jpg,sparrow_like,Rostschwanz-Grasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Fulvetta,Striaticollis,Chinese Fulvetta,EU,Tibet,/chinese_fulvetta.jpg,sparrow_like,Berggrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Rhopophilus,Pekinensis,Beijing Babbler,EU,"nc to ne China, n Korea",/beijing_babbler.jpg,sparrow_like,Pekinggrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Rhopophilus,Albosuperciliaris,Tarim Babbler,EU,nw China,/tarim_babbler.jpg,sparrow_like,Tarimgrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Chamaea,Fasciata,Wrentit,EU,"Oregon, California, nw Mexico",/wrentit.jpg,sparrow_like,Chaparralgrasmücke,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sinosuthora,Conspicillata,Spectacled Parrotbill,EU,China,/spectacled_parrotbill.jpg,sparrow_like,Brillenpapageimeise,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Sinosuthora,Webbiana,Vinous-throated Parrotbill,EU,"e, also Taiwan, s China, nw Vietnam",/vinous-throated_parrotbill.jpg,sparrow_like,Braunkopf-Papageimeise,Grasmückenartige
Neoaves,Passeriformes,Sylviidae,Sylviid Babblers,Paradoxornis,Heudei,Reed Parrotbill,EU,"e Mongolia to e, ne China and se Russia",/reed_parrotbill.jpg,sparrow_like,Jangtsepapageimeise,Grasmückenartige
Neoaves,Passeriformes,Zosteropidae,White-eyes,Apalopteron,Familiare,Bonin White-eye,EU,Bonin Islands,/bonin_white-eye.jpg,sparrow_like,Boninbrillenvogel,Brillenvögel
Neoaves,Passeriformes,Zosteropidae,White-eyes,Zosterops,Erythropleurus,Chestnut-flanked White-eye,EU,"e, also Southeast Asia",/chestnut-flanked_white-eye.jpg,sparrow_like,Rostflanken-Brillenvogel,Brillenvögel
Neoaves,Passeriformes,Zosteropidae,White-eyes,Zosterops,Japonicus,Warbling White-eye,EU,"Widespread e Asia, Japan to Greater Sundas, Lesser Sundas and Philippines",/warbling_white-eye.jpg,sparrow_like,Japanbrillenvogel,Brillenvögel
Neoaves,Passeriformes,Regulidae,"Goldcrests, Kinglets",Regulus,Ignicapilla,Common Firecrest,EU,w,/common_firecrest.jpg,sparrow_like,Sommergoldhähnchen,Goldhähnchen
Neoaves,Passeriformes,Regulidae,"Goldcrests, Kinglets",Regulus,Regulus,Goldcrest,EU,widespread,/goldcrest.jpg,sparrow_like,Wintergoldhähnchen,Goldhähnchen
Neoaves,Passeriformes,Regulidae,"Goldcrests, Kinglets",Regulus,Madeirensis,Madeira Firecrest,EU,Madeira,/madeira_firecrest.jpg,sparrow_like,Madeiragoldhähnchen,Goldhähnchen
Neoaves,Passeriformes,Troglodytidae,Wrens,Troglodytes,Troglodytes,Eurasian Wren,EU,widespread,/eurasian_wren.jpg,sparrow_like,Zaunkönig,Zaunkönige
Neoaves,Passeriformes,Troglodytidae,Wrens,Troglodytes,Hiemalis,Winter Wren,EU,British Columbia to e Canada south to Georgia,/winter_wren.jpg,sparrow_like,Winterzaunkönig,Zaunkönige
Neoaves,Passeriformes,Troglodytidae,Wrens,Troglodytes,Pacificus,Pacific Wren,EU,Alaska s to nw US,/pacific_wren.jpg,sparrow_like,Pazifikzaunkönig,Zaunkönige
Neoaves,Passeriformes,Sittidae,Nuthatches,Sitta,Europaea,Eurasian Nuthatch,EU,widespread,/eurasian_nuthatch.jpg,sparrow_like,Kleiber,Kleiber
Neoaves,Passeriformes,Sittidae,Nuthatches,Sitta,Arctica,Siberian Nuthatch,EU,ne Siberia,/siberian_nuthatch.jpg,sparrow_like,Sibirienkleiber,Kleiber
Neoaves,Passeriformes,Sittidae,Nuthatches,Sitta,Whiteheadi,Corsican Nuthatch,EU,Corsica,/corsican_nuthatch.jpg,sparrow_like,Korsenkleiber,Kleiber
Neoaves,Passeriformes,Sittidae,Nuthatches,Sitta,Krueperi,Krüper's Nuthatch,EU,e Greece through Turkey,/krüper's_nuthatch.jpg,sparrow_like,Türkenkleiber,Kleiber
Neoaves,Passeriformes,Sittidae,Nuthatches,Sitta,Villosa,Chinese Nuthatch,EU,e,/chinese_nuthatch.jpg,sparrow_like,Chinakleiber,Kleiber
Neoaves,Passeriformes,Sittidae,Nuthatches,Sitta,Przewalskii,Przevalski's Nuthatch,EU,"se Tibet, wc China",/przevalski's_nuthatch.jpg,sparrow_like,Przewalskikleiber,Kleiber
Neoaves,Passeriformes,Sittidae,Nuthatches,Sitta,Carolinensis,White-breasted Nuthatch,EU,"widespread, also n Mexico",/white-breasted_nuthatch.jpg,sparrow_like,Weißbrustkleiber,Kleiber
Neoaves,Passeriformes,Sittidae,Nuthatches,Sitta,Neumayer,Western Rock Nuthatch,EU,sw,/western_rock_nuthatch.jpg,sparrow_like,Felsenkleiber,Kleiber
Neoaves,Passeriformes,Sittidae,Nuthatches,Sitta,Tephronota,Eastern Rock Nuthatch,EU,sc,/eastern_rock_nuthatch.jpg,sparrow_like,Klippenkleiber,Kleiber
Neoaves,Passeriformes,Tichodromidae,Wallcreeper,Tichodroma,Muraria,Wallcreeper,EU,s Europe to c China,/wallcreeper.jpg,sparrow_like,Mauerläufer,Mauerläufer
Neoaves,Passeriformes,Certhiidae,Treecreepers,Certhia,Familiaris,Eurasian Treecreeper,EU,widespread,/eurasian_treecreeper.jpg,sparrow_like,Waldbaumläufer,Baumläufer
Neoaves,Passeriformes,Certhiidae,Treecreepers,Certhia,Brachydactyla,Short-toed Treecreeper,EU,"w, also nw Africa",/short-toed_treecreeper.jpg,sparrow_like,Gartenbaumläufer,Baumläufer
Neoaves,Passeriformes,Certhiidae,Treecreepers,Certhia,Himalayana,Bar-tailed Treecreeper,EU,Himalayas,/bar-tailed_treecreeper.jpg,sparrow_like,Bänderschwanz-Baumläufer,Baumläufer
Neoaves,Passeriformes,Sturnidae,"Starlings, Rhabdornis",Spodiopsar,Cineraceus,White-cheeked Starling,EU,se Russia and Japan to c China and Korean Pen.,/white-cheeked_starling.jpg,sparrow_like,Weißwangenstar,Stare
Neoaves,Passeriformes,Sturnidae,"Starlings, Rhabdornis",Agropsar,Sturninus,Daurian Starling,EU,e Mongolia and se Russia to North Korea and c China,/daurian_starling.jpg,sparrow_like,Mongolenstar,Stare
Neoaves,Passeriformes,Sturnidae,"Starlings, Rhabdornis",Agropsar,Philippensis,Chestnut-cheeked Starling,EU,n Japan,/chestnut-cheeked_starling.jpg,sparrow_like,Violettrückenstar,Stare
Neoaves,Passeriformes,Sturnidae,"Starlings, Rhabdornis",Pastor,Roseus,Rosy Starling,EU,se Europe to wc Asia,/rosy_starling.jpg,sparrow_like,Rosenstar,Stare
Neoaves,Passeriformes,Sturnidae,"Starlings, Rhabdornis",Sturnus,Vulgaris,Common Starling,EU,"w, c, introduced worldwide",/common_starling.jpg,sparrow_like,Star,Stare
Neoaves,Passeriformes,Sturnidae,"Starlings, Rhabdornis",Sturnus,Unicolor,Spotless Starling,EU,"sw Europe, also n Africa",/spotless_starling.jpg,sparrow_like,Einfarbstar,Stare
Neoaves,Passeriformes,Sturnidae,"Starlings, Rhabdornis",Onychognathus,Frater,Socotra Starling,EU,Socotra Island,/socotra_starling.jpg,sparrow_like,Sokotrastar,Stare
Neoaves,Passeriformes,Sturnidae,"Starlings, Rhabdornis",Onychognathus,Tristramii,Tristram's Starling,EU,Arabian Peninsula,/tristram's_starling.jpg,sparrow_like,Tristramstar,Stare
Neoaves,Passeriformes,Turdidae,Thrushes,Geokichla,Sibirica,Siberian Thrush,EU,e,/siberian_thrush.jpg,sparrow_like,Schieferdrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Zoothera,Aurea,White's Thrush,EU,e,/white's_thrush.jpg,sparrow_like,Erddrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Zoothera,Major,Amami Thrush,EU,Ryukyu Islands,/amami_thrush.jpg,sparrow_like,Amamierddrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Zoothera,Terrestris†,Bonin Thrush,EU,Bonin Islands (Japan),/bonin_thrush.jpg,sparrow_like,Boninerddrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Catharus,Minimus,Grey-cheeked Thrush,"EU, NA","ne Siberia, n North America",/grey-cheeked_thrush.jpg,sparrow_like,Grauwangen-Musendrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Catharus,Bicknelli,Bicknell's Thrush,"EU, NA",ne USA and se Canada,/bicknell's_thrush.jpg,sparrow_like,Bicknellmusendrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Catharus,Ustulatus,Swainson's Thrush,"EU, NA",widespread,/swainson's_thrush.jpg,sparrow_like,Zwergmusendrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Catharus,Guttatus,Hermit Thrush,"EU, NA",widespread,/hermit_thrush.jpg,sparrow_like,Einsiedler-Musendrossel,Drosseln
Neoaves,Passeriformes,Turdidae,Thrushes,Hylocichla,Mustelina,Wood Thrush,"EU, NA","c and e USA, se Canada",/wood_thrush.jpg,sparrow_like,Walddrossel,Drosseln
